log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward,loss_jacobian_x,loss_jacobian_u
-8510522.0,14.801025390625,18.346738815307617,-18.346738815307617,-8510522.0,14.801025390625,18.346738815307617,-18.346738815307617,,,502,3520,,,,,,,,,,,
-8510522.0,11.053086280822754,18.649065017700195,-18.649065017700195,-8510522.0,11.053085327148438,18.649065017700195,-18.649065017700195,,,503,3527,,,,,,,,,,,
-8510522.0,14.371872901916504,17.731220245361328,-17.731220245361328,-8510522.0,14.371871948242188,17.731220245361328,-17.731220245361328,,,504,3534,,,,,,,,,,,
-8510521.0,14.071464538574219,17.907665252685547,-17.907665252685547,-8510521.0,14.071464538574219,17.907665252685547,-17.907665252685547,0.0,0.0,505,3541,,,,,,,,,,,
-8510522.0,10.559558868408203,17.700733184814453,-17.700733184814453,-8510522.0,10.559558868408203,17.700733184814453,-17.700733184814453,,,506,3548,,,,,,,,,,,
,,7.835658073425293,-7.835658073425293,,,,,,,507,3549,,,,,,,,,10.054558753967285,,
-8510521.0,11.551380157470703,18.414148330688477,-18.414148330688477,-8510521.0,11.551380157470703,18.414148330688477,-18.414148330688477,,,507,3555,,,,,,,,,,,
-8510522.0,11.830329895019531,17.798925399780273,-17.798925399780273,-8510522.0,11.830329895019531,17.798925399780273,-17.798925399780273,,,508,3562,,,,,,,,,,,
-8510522.0,14.040470123291016,18.077804565429688,-18.077804565429688,-8510522.0,14.040470123291016,18.077804565429688,-18.077804565429688,,,509,3569,,,,,,,,,,,
-8510521.0,10.008811950683594,17.8404598236084,-17.8404598236084,-8510521.0,10.008811950683594,17.8404598236084,-17.8404598236084,0.0,0.0,510,3576,,,,,,,,,,,
-8510522.0,13.151169776916504,17.42005157470703,-17.42005157470703,-8510522.0,13.151168823242188,17.42005157470703,-17.42005157470703,,,511,3583,190.23179626464844,0.009296059608459473,-10187879.0,1677357.625,190.23179626464844,0.009296059608459473,-10187879.0,1677357.625,,,
-8510521.0,18.510818481445312,17.893028259277344,-17.893028259277344,-8510521.0,18.510818481445312,17.893028259277344,-17.893028259277344,,,512,3590,,,,,,,,,,,
-8510521.0,22.449491500854492,18.27088165283203,-18.27088165283203,-8510521.0,22.449493408203125,18.27088165283203,-18.27088165283203,,,513,3597,,,,,,,,,,,
,,7.560544967651367,-7.560544967651367,,,,,,,514,3599,,,,,,,,,10.970979690551758,,
-8510522.0,15.158653259277344,17.734981536865234,-17.734981536865234,-8510522.0,15.158653259277344,17.734981536865234,-17.734981536865234,,,514,3604,,,,,,,,,,,
-8510522.0,15.442371368408203,17.872779846191406,-17.872779846191406,-8510522.0,15.442371368408203,17.872779846191406,-17.872779846191406,0.0,0.0,515,3611,,,,,,,,,,,
-8510522.0,9.119510650634766,17.352191925048828,-17.352191925048828,-8510522.0,9.119510650634766,17.352191925048828,-17.352191925048828,,,516,3618,,,,,,,,,,,
-8510522.0,14.421939849853516,17.26522445678711,-17.26522445678711,-8510522.0,14.421939849853516,17.26522445678711,-17.26522445678711,,,517,3625,,,,,,,,,,,
-8510522.0,13.289451599121094,18.221614837646484,-18.221614837646484,-8510522.0,13.289451599121094,18.221614837646484,-18.221614837646484,,,518,3632,,,,,,,,,,,
-8510521.0,13.589858055114746,17.91653823852539,-17.91653823852539,-8510521.0,13.589859008789062,17.91653823852539,-17.91653823852539,,,519,3639,,,,,,,,,,,
-8510522.0,9.191036224365234,17.891088485717773,-17.891088485717773,-8510522.0,9.191036224365234,17.891088485717773,-17.891088485717773,0.0,0.0,520,3646,,,,,,,,,,,
,,8.563733100891113,-8.563733100891113,,,,,,,521,3649,,,,,,,,,10.0079927444458,,
-8510522.0,12.650489807128906,17.110942840576172,-17.110942840576172,-8510522.0,12.650489807128906,17.110942840576172,-17.110942840576172,,,521,3653,186.72225952148438,0.004501223564147949,-9420325.0,909803.1875,186.72227478027344,0.004501223564147949,-9420325.0,909803.1875,,,
-8510522.0,19.390583038330078,17.402847290039062,-17.402847290039062,-8510522.0,19.390583038330078,17.402847290039062,-17.402847290039062,,,522,3660,,,,,,,,,,,
-8510522.0,12.102126121520996,17.490968704223633,-17.490968704223633,-8510522.0,12.102127075195312,17.490968704223633,-17.490968704223633,,,523,3667,,,,,,,,,,,
-8510522.0,14.379024505615234,17.71388053894043,-17.71388053894043,-8510522.0,14.379024505615234,17.71388053894043,-17.71388053894043,,,524,3674,,,,,,,,,,,
-8510522.0,18.210411071777344,17.362396240234375,-17.362396240234375,-8510522.0,18.210411071777344,17.362396240234375,-17.362396240234375,0.0,0.0,525,3681,,,,,,,,,,,
-8510521.0,8.990764617919922,17.46643829345703,-17.46643829345703,-8510521.0,8.990764617919922,17.46643829345703,-17.46643829345703,,,526,3688,,,,,,,,,,,
-8510520.0,9.860992431640625,17.53830337524414,-17.53830337524414,-8510520.0,9.860992431640625,17.53830337524414,-17.53830337524414,,,527,3695,,,,,,,,,,,
,,8.128894805908203,-8.128894805908203,,,,,,,528,3699,,,,,,,,,10.492280006408691,,
-8510522.0,13.210773468017578,17.30826759338379,-17.30826759338379,-8510522.0,13.210773468017578,17.30826759338379,-17.30826759338379,,,528,3702,,,,,,,,,,,
-8510521.0,12.431144714355469,17.544092178344727,-17.544092178344727,-8510521.0,12.431144714355469,17.544092178344727,-17.544092178344727,,,529,3709,,,,,,,,,,,
-8510522.0,12.810230255126953,17.417190551757812,-17.417190551757812,-8510522.0,12.810230255126953,17.417190551757812,-17.417190551757812,0.0,0.0,530,3716,,,,,,,,,,,
-8510523.0,11.38925552368164,18.019794464111328,-18.019794464111328,-8510523.0,11.38925552368164,18.019794464111328,-18.019794464111328,,,531,3723,184.19979858398438,0.004204869270324707,-9893922.0,1383401.5,184.19981384277344,0.004204869270324707,-9893922.0,1383401.5,,,
-8510520.0,19.359588623046875,17.50042152404785,-17.50042152404785,-8510520.0,19.359588623046875,17.50042152404785,-17.50042152404785,,,532,3730,,,,,,,,,,,
-8510520.0,15.29693603515625,17.573461532592773,-17.573461532592773,-8510520.0,15.29693603515625,17.573461532592773,-17.573461532592773,,,533,3737,,,,,,,,,,,
-8510522.0,9.679794311523438,17.491588592529297,-17.491588592529297,-8510522.0,9.679794311523438,17.491588592529297,-17.491588592529297,,,534,3744,,,,,,,,,,,
,,7.333683013916016,-7.333683013916016,,,,,,,535,3749,,,,,,,,,8.806586265563965,0.0,0.0
-8510522.0,9.62972640991211,17.864953994750977,-17.864953994750977,-8510522.0,9.62972640991211,17.864953994750977,-17.864953994750977,0.0,0.0,535,3751,,,,,,,,,,,
-8510522.0,12.371540069580078,18.089088439941406,-18.089088439941406,-8510522.0,12.371540069580078,18.089088439941406,-18.089088439941406,,,536,3758,,,,,,,,,,,
-8510520.0,10.399818420410156,17.573226928710938,-17.573226928710938,-8510520.0,10.399818420410156,17.573226928710938,-17.573226928710938,,,537,3765,,,,,,,,,,,
-8510521.0,10.602474212646484,17.588062286376953,-17.588062286376953,-8510521.0,10.602474212646484,17.588062286376953,-17.588062286376953,,,538,3772,,,,,,,,,,,
-8510522.0,13.818739891052246,17.711254119873047,-17.711254119873047,-8510522.0,13.818740844726562,17.711254119873047,-17.711254119873047,,,539,3779,,,,,,,,,,,
-8510522.0,10.039806365966797,17.658050537109375,-17.658050537109375,-8510522.0,10.039806365966797,17.658050537109375,-17.658050537109375,0.0,0.0,540,3786,,,,,,,,,,,
-8510521.0,14.32180404663086,17.01598358154297,-17.01598358154297,-8510521.0,14.32180404663086,17.01598358154297,-17.01598358154297,,,541,3793,205.26885986328125,0.000729680061340332,-9227164.0,716643.25,205.26885986328125,0.000729680061340332,-9227164.0,716643.25,,,
,,7.808669567108154,-7.808669567108154,,,,,,,542,3799,,,,,,,,,12.421980857849121,,
-8510521.0,8.840560913085938,17.330774307250977,-17.330774307250977,-8510521.0,8.840560913085938,17.330774307250977,-17.330774307250977,,,542,3800,,,,,,,,,,,
-8510522.0,16.701221466064453,17.987855911254883,-17.987855911254883,-8510522.0,16.701221466064453,17.987855911254883,-17.987855911254883,,,543,3807,,,,,,,,,,,
-8510521.0,12.278556823730469,17.84308624267578,-17.84308624267578,-8510521.0,12.278556823730469,17.84308624267578,-17.84308624267578,,,544,3814,,,,,,,,,,,
-8510521.0,12.888908386230469,17.544391632080078,-17.544391632080078,-8510521.0,12.888908386230469,17.544391632080078,-17.544391632080078,0.0,0.0,545,3821,,,,,,,,,,,
-8510522.0,13.439655303955078,17.950916290283203,-17.950916290283203,-8510522.0,13.439655303955078,17.950916290283203,-17.950916290283203,,,546,3828,,,,,,,,,,,
-8510523.0,13.360976219177246,17.294828414916992,-17.294828414916992,-8510523.0,13.360977172851562,17.294828414916992,-17.294828414916992,,,547,3835,,,,,,,,,,,
-8510522.0,11.987685203552246,17.600784301757812,-17.600784301757812,-8510522.0,11.987686157226562,17.600784301757812,-17.600784301757812,,,548,3842,,,,,,,,,,,
,,9.361907005310059,-9.361907005310059,,,,,,,549,3849,,,,,,,,,21.651386260986328,,
-8510520.0,9.82046127319336,17.330448150634766,-17.330448150634766,-8510520.0,9.82046127319336,17.330448150634766,-17.330448150634766,,,549,3849,,,,,,,,,,,
-8510521.0,10.528564453125,17.122468948364258,-17.122468948364258,-8510521.0,10.528564453125,17.122468948364258,-17.122468948364258,0.0,0.0,550,3856,,,,,,,,,,,
-8510520.0,11.167527198791504,17.062488555908203,-17.062488555908203,-8510520.0,11.167526245117188,17.062488555908203,-17.062488555908203,,,551,3863,182.8694305419922,0.004387021064758301,-10696356.0,2185833.5,182.8694305419922,0.004387021064758301,-10696356.0,2185833.5,,,
-8510520.0,11.820793151855469,17.6079158782959,-17.6079158782959,-8510520.0,11.820793151855469,17.6079158782959,-17.6079158782959,,,552,3870,,,,,,,,,,,
-8510522.0,12.133121490478516,17.336742401123047,-17.336742401123047,-8510522.0,12.133121490478516,17.336742401123047,-17.336742401123047,,,553,3877,,,,,,,,,,,
-8510521.0,11.026859283447266,17.305723190307617,-17.305723190307617,-8510521.0,11.026859283447266,17.305723190307617,-17.305723190307617,,,554,3884,,,,,,,,,,,
-8510522.0,12.49074935913086,17.1561279296875,-17.1561279296875,-8510522.0,12.49074935913086,17.1561279296875,-17.1561279296875,0.0,0.0,555,3891,,,,,,,,,,,
-8510522.0,9.641647338867188,17.376075744628906,-17.376075744628906,-8510522.0,9.641647338867188,17.376075744628906,-17.376075744628906,,,556,3898,,,,,,,,,,,
,,7.63371467590332,-7.63371467590332,,,,,,,557,3899,,,,,,,,,13.967975616455078,,
-8510521.0,9.970664978027344,17.876710891723633,-17.876710891723633,-8510521.0,9.970664978027344,17.876710891723633,-17.876710891723633,,,557,3905,,,,,,,,,,,
-8510522.0,13.990403175354004,17.281381607055664,-17.281381607055664,-8510522.0,13.990402221679688,17.281381607055664,-17.281381607055664,,,558,3912,,,,,,,,,,,
-8510520.0,9.911060333251953,17.153593063354492,-17.153593063354492,-8510520.0,9.911060333251953,17.153593063354492,-17.153593063354492,,,559,3919,,,,,,,,,,,
-8510520.0,12.788771629333496,17.57943344116211,-17.57943344116211,-8510520.0,12.788772583007812,17.57943344116211,-17.57943344116211,0.0,0.0,560,3926,,,,,,,,,,,
-8510522.0,14.500617980957031,17.455381393432617,-17.455381393432617,-8510522.0,14.500617980957031,17.455381393432617,-17.455381393432617,,,561,3933,184.6194305419922,0.002315998077392578,-9000608.0,490086.25,184.6194305419922,0.002315998077392578,-9000608.0,490086.25,,,
-8510520.0,14.159679412841797,17.435148239135742,-17.435148239135742,-8510520.0,14.159679412841797,17.435148239135742,-17.435148239135742,,,562,3940,,,,,,,,,,,
-8510523.0,9.97781753540039,17.073715209960938,-17.073715209960938,-8510523.0,9.97781753540039,17.073715209960938,-17.073715209960938,,,563,3947,,,,,,,,,,,
,,7.2812604904174805,-7.2812604904174805,,,,,,,564,3949,,,,,,,,,9.970739364624023,,
-8510522.0,12.927055358886719,18.31139373779297,-18.31139373779297,-8510522.0,12.927055358886719,18.31139373779297,-18.31139373779297,,,564,3954,,,,,,,,,,,
-8510522.0,16.69168472290039,17.792125701904297,-17.792125701904297,-8510522.0,16.69168472290039,17.792125701904297,-17.792125701904297,0.0,0.0,565,3961,,,,,,,,,,,
-8510521.0,10.139942169189453,17.32636833190918,-17.32636833190918,-8510521.0,10.139942169189453,17.32636833190918,-17.32636833190918,,,566,3968,,,,,,,,,,,
-8510521.0,15.301704406738281,17.582046508789062,-17.582046508789062,-8510521.0,15.301704406738281,17.582046508789062,-17.582046508789062,,,567,3975,,,,,,,,,,,
-8510520.0,11.303424835205078,17.835020065307617,-17.835020065307617,-8510520.0,11.303424835205078,17.835020065307617,-17.835020065307617,,,568,3982,,,,,,,,,,,
-8510520.0,12.149810791015625,18.195924758911133,-18.195924758911133,-8510520.0,12.149810791015625,18.195924758911133,-18.195924758911133,,,569,3989,,,,,,,,,,,
-8510521.0,19.28091049194336,17.919477462768555,-17.919477462768555,-8510521.0,19.28091049194336,17.919477462768555,-17.919477462768555,0.0,0.0,570,3996,,,,,,,,,,,
,,7.688936233520508,-7.688936233520508,,,,,,,571,3999,,,,,,,,,9.045004844665527,,
-8510521.0,14.636516571044922,17.904949188232422,-17.904949188232422,-8510521.0,14.636516571044922,17.904949188232422,-17.904949188232422,,,571,4003,193.99880981445312,0.006361603736877441,-7876999.0,-633521.75,193.99880981445312,0.006361603736877441,-7876999.0,-633521.75,,,
-8510522.0,17.178058624267578,17.577123641967773,-17.577123641967773,-8510522.0,17.178058624267578,17.577123641967773,-17.577123641967773,,,572,4010,,,,,,,,,,,
-8510521.0,16.99209213256836,18.050704956054688,-18.050704956054688,-8510521.0,16.99209213256836,18.050704956054688,-18.050704956054688,,,573,4017,,,,,,,,,,,
-8510522.0,9.610652923583984,17.824251174926758,-17.824251174926758,-8510522.0,9.610652923583984,17.824251174926758,-17.824251174926758,,,574,4024,,,,,,,,,,,
-8510520.0,12.958049774169922,18.020362854003906,-18.020362854003906,-8510520.0,12.958049774169922,18.020362854003906,-18.020362854003906,0.0,0.0,575,4031,,,,,,,,,,,
-8510522.0,12.83884048461914,17.71765899658203,-17.71765899658203,-8510522.0,12.83884048461914,17.71765899658203,-17.71765899658203,,,576,4038,,,,,,,,,,,
-8510521.0,16.72983169555664,16.85773468017578,-16.85773468017578,-8510521.0,16.72983169555664,16.85773468017578,-16.85773468017578,,,577,4045,,,,,,,,,,,
,,6.679500102996826,-6.679500102996826,,,,,,,578,4049,,,,,,,,,9.162351608276367,,
-8510521.0,17.55237579345703,17.517316818237305,-17.517316818237305,-8510521.0,17.55237579345703,17.517316818237305,-17.517316818237305,,,578,4052,,,,,,,,,,,
-8510520.0,18.758773803710938,17.084854125976562,-17.084854125976562,-8510520.0,18.758773803710938,17.084854125976562,-17.084854125976562,,,579,4059,,,,,,,,,,,
-8510522.0,11.119842529296875,17.51773452758789,-17.51773452758789,-8510522.0,11.119842529296875,17.51773452758789,-17.51773452758789,0.0,0.0,580,4066,,,,,,,,,,,
-8510522.0,16.00027084350586,17.06782341003418,-17.06782341003418,-8510522.0,16.00027084350586,17.06782341003418,-17.06782341003418,,,581,4073,208.78076171875,0.006664752960205078,-7307377.5,-1203143.75,208.78076171875,0.006664752960205078,-7307377.5,-1203143.75,,,
-8510520.0,13.308525085449219,17.35797691345215,-17.35797691345215,-8510520.0,13.308525085449219,17.35797691345215,-17.35797691345215,,,582,4080,,,,,,,,,,,
-8510522.0,16.968250274658203,17.479732513427734,-17.479732513427734,-8510522.0,16.968250274658203,17.479732513427734,-17.479732513427734,,,583,4087,,,,,,,,,,,
-8510522.0,14.219285011291504,17.16370391845703,-17.16370391845703,-8510522.0,14.219284057617188,17.16370391845703,-17.16370391845703,,,584,4094,,,,,,,,,,,
,,6.676151752471924,-6.676151752471924,,,,,,,585,4099,,,,,,,,,10.930002212524414,0.0,0.0
-8510522.0,14.278888702392578,17.05577850341797,-17.05577850341797,-8510522.0,14.278888702392578,17.05577850341797,-17.05577850341797,0.0,0.0,585,4101,,,,,,,,,,,
-8510522.0,13.918876647949219,17.337919235229492,-17.337919235229492,-8510522.0,13.918876647949219,17.337919235229492,-17.337919235229492,,,586,4108,,,,,,,,,,,
-8510521.0,18.029212951660156,17.466243743896484,-17.466243743896484,-8510521.0,18.029212951660156,17.466243743896484,-17.466243743896484,,,587,4115,,,,,,,,,,,
-8510520.0,9.350776672363281,17.23021697998047,-17.23021697998047,-8510520.0,9.350776672363281,17.23021697998047,-17.23021697998047,,,588,4122,,,,,,,,,,,
-8510521.0,14.200209617614746,17.000160217285156,-17.000160217285156,-8510521.0,14.200210571289062,17.000160217285156,-17.000160217285156,,,589,4129,,,,,,,,,,,
-8510522.0,15.888214111328125,17.023740768432617,-17.023740768432617,-8510522.0,15.888214111328125,17.023740768432617,-17.023740768432617,0.0,0.0,590,4136,,,,,,,,,,,
-8510522.0,12.80069351196289,16.953330993652344,-16.953330993652344,-8510522.0,12.80069351196289,16.953330993652344,-16.953330993652344,,,591,4143,193.92013549804688,0.0038716793060302734,-10612180.0,2101658.25,193.92013549804688,0.0038716793060302734,-10612180.0,2101658.25,,,
,,6.891474723815918,-6.891474723815918,,,,,,,592,4149,,,,,,,,,15.866011619567871,,
-8510520.0,10.280609130859375,17.520606994628906,-17.520606994628906,-8510520.0,10.280609130859375,17.520606994628906,-17.520606994628906,,,592,4150,,,,,,,,,,,
-8510522.0,15.239715576171875,18.2628116607666,-18.2628116607666,-8510522.0,15.239715576171875,18.2628116607666,-18.2628116607666,,,593,4157,,,,,,,,,,,
-8510522.0,12.311936378479004,17.798206329345703,-17.798206329345703,-8510522.0,12.311935424804688,17.798206329345703,-17.798206329345703,,,594,4164,,,,,,,,,,,
-8510522.0,12.137889862060547,17.592933654785156,-17.592933654785156,-8510522.0,12.137889862060547,17.592933654785156,-17.592933654785156,0.0,0.0,595,4171,,,,,,,,,,,
-8510521.0,12.16888427734375,17.005634307861328,-17.005634307861328,-8510521.0,12.16888427734375,17.005634307861328,-17.005634307861328,,,596,4178,,,,,,,,,,,
-8510522.0,14.007091522216797,16.92778205871582,-16.92778205871582,-8510522.0,14.007091522216797,16.92778205871582,-16.92778205871582,,,597,4185,,,,,,,,,,,
-8510522.0,13.320446014404297,17.326683044433594,-17.326683044433594,-8510522.0,13.320446014404297,17.326683044433594,-17.326683044433594,,,598,4192,,,,,,,,,,,
,,6.033554553985596,-6.033554553985596,,,,,,,599,4199,,,,,,,,,21.211803436279297,,
-8510520.0,17.299652099609375,16.986780166625977,-16.986780166625977,-8510520.0,17.299652099609375,16.986780166625977,-16.986780166625977,,,599,4199,,,,,,,,,,,
-8510520.0,14.750957489013672,17.52467155456543,-17.52467155456543,-8510520.0,14.750957489013672,17.52467155456543,-17.52467155456543,0.0,0.0,600,4206,,,,,,,,,,,
-8510522.0,10.323524475097656,17.36752700805664,-17.36752700805664,-8510522.0,10.323524475097656,17.36752700805664,-17.36752700805664,,,601,4213,189.85032653808594,0.005540966987609863,-8801284.0,290763.25,189.85032653808594,0.005540966987609863,-8801284.0,290763.25,,,
-8510522.0,10.080337524414062,17.976642608642578,-17.976642608642578,-8510522.0,10.080337524414062,17.976642608642578,-17.976642608642578,,,602,4220,,,,,,,,,,,
-8510522.0,11.768341064453125,16.969913482666016,-16.969913482666016,-8510522.0,11.768341064453125,16.969913482666016,-16.969913482666016,,,603,4227,,,,,,,,,,,
-8510520.0,15.80953598022461,17.083837509155273,-17.083837509155273,-8510520.0,15.80953598022461,17.083837509155273,-17.083837509155273,,,604,4234,,,,,,,,,,,
-8510522.0,10.750293731689453,17.184919357299805,-17.184919357299805,-8510522.0,10.750293731689453,17.184919357299805,-17.184919357299805,0.0,0.0,605,4241,,,,,,,,,,,
-8510520.0,10.10894775390625,16.951292037963867,-16.951292037963867,-8510520.0,10.10894775390625,16.951292037963867,-16.951292037963867,,,606,4248,,,,,,,,,,,
,,6.265782833099365,-6.265782833099365,,,,,,,607,4249,,,,,,,,,10.348855972290039,,
-8510521.0,14.32180404663086,17.645875930786133,-17.645875930786133,-8510521.0,14.32180404663086,17.645875930786133,-17.645875930786133,,,607,4255,,,,,,,,,,,
-8510522.0,12.810230255126953,16.722761154174805,-16.722761154174805,-8510522.0,12.810230255126953,16.722761154174805,-16.722761154174805,,,608,4262,,,,,,,,,,,
-8510521.0,15.039443016052246,17.584142684936523,-17.584142684936523,-8510521.0,15.039443969726562,17.584142684936523,-17.584142684936523,,,609,4269,,,,,,,,,,,
-8510521.0,15.637874603271484,17.339027404785156,-17.339027404785156,-8510521.0,15.637874603271484,17.339027404785156,-17.339027404785156,0.0,0.0,610,4276,,,,,,,,,,,
-8510521.0,14.579296112060547,17.723039627075195,-17.723039627075195,-8510521.0,14.579296112060547,17.723039627075195,-17.723039627075195,,,611,4283,190.6990966796875,0.0022541284561157227,-7660605.0,-849914.8125,190.6990966796875,0.0022541284561157227,-7660605.0,-849914.8125,,,
-8510520.0,9.32931900024414,18.0643253326416,-18.0643253326416,-8510520.0,9.32931900024414,18.0643253326416,-18.0643253326416,,,612,4290,,,,,,,,,,,
-8510522.0,12.989044189453125,17.497358322143555,-17.497358322143555,-8510522.0,12.989044189453125,17.497358322143555,-17.497358322143555,,,613,4297,,,,,,,,,,,
,,7.125140190124512,-7.125140190124512,,,,,,,614,4299,,,,,,,,,10.140239715576172,,
-8510520.0,11.110304832458496,17.78536033630371,-17.78536033630371,-8510520.0,11.110305786132812,17.78536033630371,-17.78536033630371,,,614,4304,,,,,,,,,,,
-8510522.0,9.26971435546875,17.789073944091797,-17.789073944091797,-8510522.0,9.26971435546875,17.789073944091797,-17.789073944091797,0.0,0.0,615,4311,,,,,,,,,,,
-8510522.0,11.301039695739746,16.879011154174805,-16.879011154174805,-8510522.0,11.301040649414062,16.879011154174805,-16.879011154174805,,,616,4318,,,,,,,,,,,
-8510522.0,13.833045959472656,16.650680541992188,-16.650680541992188,-8510522.0,13.833045959472656,16.650680541992188,-16.650680541992188,,,617,4325,,,,,,,,,,,
-8510522.0,16.908645629882812,16.833524703979492,-16.833524703979492,-8510522.0,16.908645629882812,16.833524703979492,-16.833524703979492,,,618,4332,,,,,,,,,,,
-8510522.0,9.961128234863281,17.350011825561523,-17.350011825561523,-8510522.0,9.961128234863281,17.350011825561523,-17.350011825561523,,,619,4339,,,,,,,,,,,
-8510522.0,10.199546813964844,17.846384048461914,-17.846384048461914,-8510522.0,10.199546813964844,17.846384048461914,-17.846384048461914,0.0,0.0,620,4346,,,,,,,,,,,
,,6.925391674041748,-6.925391674041748,,,,,,,621,4349,,,,,,,,,12.319535255432129,,
-8510520.0,14.946460723876953,16.99890899658203,-16.99890899658203,-8510520.0,14.946460723876953,16.99890899658203,-16.99890899658203,,,621,4353,191.43341064453125,0.001646876335144043,-11467930.0,2957407.25,191.4334259033203,0.001646876335144043,-11467930.0,2957407.25,,,
-8510522.0,10.58816909790039,17.7770938873291,-17.7770938873291,-8510522.0,10.58816909790039,17.7770938873291,-17.7770938873291,,,622,4360,,,,,,,,,,,
-8510521.0,9.920597076416016,17.05792808532715,-17.05792808532715,-8510521.0,9.920597076416016,17.05792808532715,-17.05792808532715,,,623,4367,,,,,,,,,,,
-8510522.0,13.649463653564453,16.81427764892578,-16.81427764892578,-8510522.0,13.649463653564453,16.81427764892578,-16.81427764892578,,,624,4374,,,,,,,,,,,
-8510522.0,16.46280288696289,16.648832321166992,-16.648832321166992,-8510522.0,16.46280288696289,16.648832321166992,-16.648832321166992,0.0,0.0,625,4381,,,,,,,,,,,
-8510521.0,20.7114200592041,16.702350616455078,-16.702350616455078,-8510521.0,20.711421966552734,16.702350616455078,-16.702350616455078,,,626,4388,,,,,,,,,,,
-8510521.0,14.240741729736328,16.822303771972656,-16.822303771972656,-8510521.0,14.240741729736328,16.822303771972656,-16.822303771972656,,,627,4395,,,,,,,,,,,
,,6.8601250648498535,-6.8601250648498535,,,,,,,628,4399,,,,,,,,,10.881572723388672,,
-8510522.0,10.552406311035156,17.56052017211914,-17.56052017211914,-8510522.0,10.552406311035156,17.56052017211914,-17.56052017211914,,,628,4402,,,,,,,,,,,
-8510522.0,21.26932144165039,16.73831558227539,-16.73831558227539,-8510522.0,21.26932144165039,16.73831558227539,-16.73831558227539,,,629,4409,,,,,,,,,,,
-8510522.0,9.608268737792969,16.588945388793945,-16.588945388793945,-8510522.0,9.608268737792969,16.588945388793945,-16.588945388793945,0.0,0.0,630,4416,,,,,,,,,,,
-8510522.0,14.13106918334961,16.91327667236328,-16.91327667236328,-8510522.0,14.13106918334961,16.91327667236328,-16.91327667236328,,,631,4423,189.28050231933594,0.0047092437744140625,-10202022.0,1691501.25,189.280517578125,0.0047092437744140625,-10202022.0,1691501.25,,,
-8510521.0,10.13040542602539,17.199800491333008,-17.199800491333008,-8510521.0,10.13040542602539,17.199800491333008,-17.199800491333008,,,632,4430,,,,,,,,,,,
-8510521.0,11.827945709228516,17.359970092773438,-17.359970092773438,-8510521.0,11.827945709228516,17.359970092773438,-17.359970092773438,,,633,4437,,,,,,,,,,,
-8510521.0,9.889602661132812,17.987241744995117,-17.987241744995117,-8510521.0,9.889602661132812,17.987241744995117,-17.987241744995117,,,634,4444,,,,,,,,,,,
,,6.985314846038818,-6.985314846038818,,,,,,,635,4449,,,,,,,,,10.475516319274902,0.0,0.0
-8510522.0,14.371872901916504,17.050914764404297,-17.050914764404297,-8510522.0,14.371871948242188,17.050914764404297,-17.050914764404297,0.0,0.0,635,4451,,,,,,,,,,,
-8510522.0,8.771419525146484,17.184446334838867,-17.184446334838867,-8510522.0,8.771419525146484,17.184446334838867,-17.184446334838867,,,636,4458,,,,,,,,,,,
-8510522.0,10.170936584472656,17.0687198638916,-17.0687198638916,-8510522.0,10.170936584472656,17.0687198638916,-17.0687198638916,,,637,4465,,,,,,,,,,,
-8510520.0,12.221336364746094,16.966650009155273,-16.966650009155273,-8510520.0,12.221336364746094,16.966650009155273,-16.966650009155273,,,638,4472,,,,,,,,,,,
-8510520.0,9.567737579345703,17.183120727539062,-17.183120727539062,-8510520.0,9.567737579345703,17.183120727539062,-17.183120727539062,,,639,4479,,,,,,,,,,,
-8510522.0,12.178420066833496,17.06493377685547,-17.06493377685547,-8510522.0,12.178421020507812,17.06493377685547,-17.06493377685547,0.0,0.0,640,4486,,,,,,,,,,,
-8510522.0,13.630390167236328,17.308237075805664,-17.308237075805664,-8510522.0,13.630390167236328,17.308237075805664,-17.308237075805664,,,641,4493,202.33868408203125,0.010353446006774902,-9273830.0,763309.4375,202.3386993408203,0.010353446006774902,-9273830.0,763309.4375,,,
,,5.880402565002441,-5.880402565002441,,,,,,,642,4499,,,,,,,,,8.31112289428711,,
-8510522.0,14.989376068115234,17.597200393676758,-17.597200393676758,-8510522.0,14.989376068115234,17.597200393676758,-17.597200393676758,,,642,4500,,,,,,,,,,,
-8510522.0,13.911724090576172,16.8903865814209,-16.8903865814209,-8510522.0,13.911724090576172,16.8903865814209,-16.8903865814209,,,643,4507,,,,,,,,,,,
-8510520.0,13.802051544189453,17.41260528564453,-17.41260528564453,-8510520.0,13.802051544189453,17.41260528564453,-17.41260528564453,,,644,4514,,,,,,,,,,,
-8510521.0,16.36981964111328,17.460660934448242,-17.460660934448242,-8510521.0,16.36981964111328,17.460660934448242,-17.460660934448242,0.0,0.0,645,4521,,,,,,,,,,,
-8510522.0,14.452934265136719,17.273029327392578,-17.273029327392578,-8510522.0,14.452934265136719,17.273029327392578,-17.273029327392578,,,646,4528,,,,,,,,,,,
